transcript	CDS_start
Y105C5A.13b.1	15643528
Y105C5A.15c.1	15689201
Y105C5A.15b.1	15710976
Y105C5A.15a.1	15710976
Y105C5A.15e.1	15689201
Y105C5A.23.1	15820059
Y105C5A.24.1	15849992
Y105C5B.1.1	15870656
Y105C5B.3.1	15884222
Y105C5B.5a.1	15901183
Y105C5B.8a.1	15926839
Y105C5B.8b.1	15926839
Y105C5B.9.1	15930583
Y105C5B.11b.1	15941491
Y105C5B.11a.1	15941491
Y105C5B.14.1	15950861
Y105C5B.15b.1	15952540
Y105C5B.15a.1	15951942
Y105C5B.16b.1	15957019
Y105C5B.16a.1	15962712
Y105C5B.17.1	15963124
Y105C5B.18.1	15964676
Y105C5B.19.1	15983970
Y105C5B.20.1	15994443
Y105C5B.25b.1	16147142
Y105C5B.25a.1	16147142
Y105C5B.29.1	16132499
Y105E8A.1b.1	14343805
Y105E8A.1a.1	14343805
Y105E8A.2.1	14358308
Y105E8A.3.1	14358662
Y105E8A.8.1	14405649
Y105E8A.10c.2	14422416
Y105E8A.10b.1	14422245
Y105E8A.10c.1	14422416
Y105E8A.10a.1	14418197
Y105E8A.11.1	14432793
Y105E8A.11.2	14432793
Y105E8A.12a.1	14451812
Y105E8A.12b.1	14451812
Y105E8A.13b.1	14462033
Y105E8A.13a.1	14465139
Y105E8A.14.1	14468206
Y105E8A.17a.1	14469506
Y105E8A.17b.1	14469506
Y105E8A.19.1	14486750
Y105E8A.20a.1	14494909
Y105E8A.20b.1	14496502
Y105E8A.20a.2	14494909
Y105E8A.21a.1	14510539
Y105E8A.21b.1	14500917
Y105E8A.23a.2	14565844
Y105E8A.23b.1	14565844
Y105E8A.23a.1	14565844
Y105E8A.25a.1	14616523
Y105E8A.25b.1	14616523
Y105E8A.25c.1	14593421
Y105E8A.25d.1	14585582
Y105E8A.25d.3	14585582
Y105E8A.25e.1	14579551
Y105E8A.25e.2	14579551
Y105E8A.25e.3	14579551
Y105E8A.25f.1	14592124
Y105E8A.25g.1	14602758
Y105E8A.25d.2	14585582
Y105E8A.26a.1	14529532
Y105E8A.26b.1	14529532
Y105E8A.26e.1	14529532
Y105E8A.26d.1	14536999
Y105E8A.26c.1	14531977
Y105E8A.27.1	14441559
Y105E8A.28.1	14498291
Y105E8B.2b.2	14642561
Y105E8B.2a.2	14642561
Y105E8B.2a.1	14642561
Y105E8B.2b.1	14642561
Y105E8B.3.1	14652116
Y105E8B.4.1	14647793
Y105E8B.5.1	14657396
Y105E8B.6.1	14662538
Y105E8B.7.1	14642800
Y105E8B.9.1	14682563
Y106G6A.1.2	9938153
Y106G6A.1.1	9938153
Y106G6A.2a.1	9934249
Y106G6A.2c.1	9933687
Y106G6A.2d.1	9933413
Y106G6A.4.1	9931014
Y106G6A.5a.1	9936014
Y106G6A.5b.1	9935605
Y106G6D.1.1	10109000
Y106G6D.2.1	10111005
Y106G6D.3.1	10114198
Y106G6D.4.1	10114792
Y106G6D.6.1	10119311
Y106G6D.7.1	10122519
Y106G6D.8.1	10117167
Y106G6D.8.2	10117167
Y106G6E.1.1	10200440
Y106G6E.4.1	10222778
Y106G6E.6.1	10231144
Y106G6G.1.1	10329037
Y106G6G.2.1	10327757
Y106G6G.3.1	10323616
Y106G6G.4.1	10323252
Y106G6H.1.1	10429741
Y106G6H.4.1	10437708
Y106G6H.5.1	10443545
Y106G6H.6g.2	10445716
Y106G6H.6g.1	10445716
Y106G6H.6f.2	10445716
Y106G6H.6f.1	10445716
Y106G6H.6e.2	10445716
Y106G6H.6e.1	10445716
Y106G6H.6d.2	10446043
Y106G6H.6d.1	10446043
Y106G6H.6c.2	10446043
Y106G6H.6c.1	10446043
Y106G6H.6b.2	10446043
Y106G6H.6b.1	10446043
Y106G6H.6a.2	10446043
Y106G6H.6h.2	10445716
Y106G6H.6a.1	10446043
Y106G6H.6h.3	10445716
Y106G6H.6h.1	10445716
Y106G6H.8.1	10452182
Y106G6H.9.1	10455632
Y106G6H.13.1	10471511
Y106G6H.14.1	10473388
Y106G6H.15.1	10474434
Y106G6H.15.2	10474434
Y106G6H.16.1	10474913
Y111B2A.1.1	12495638
Y111B2A.2.1	12496088
Y111B2A.3.1	12496544
Y111B2A.4a.1	12499563
Y111B2A.8g.1	12560229
Y111B2A.8a.1	12547938
Y111B2A.8b.1	12544812
Y111B2A.8c.1	12574946
Y111B2A.8d.1	12563078
Y111B2A.8e.1	12547457
Y111B2A.8f.1	12575366
Y111B2A.10b.1	12597867
Y111B2A.10a.1	12598528
Y111B2A.12a.1	12609294
Y111B2A.12b.1	12617864
Y111B2A.13.1	12624774
Y111B2A.15.1	12662204
Y111B2A.17.2	12673684
Y111B2A.17.1	12673684
Y111B2A.19b.1	12689954
Y111B2A.19a.1	12688327
Y111B2A.19a.2	12688327
Y111B2A.20a.1	12711560
Y111B2A.20b.1	12713527
Y111B2A.20a.2	12711560
Y111B2A.21.1	12746828
Y111B2A.24.1	12699499
Y111B2A.27.1	12532291
Y113G7A.5.1	20023077
Y113G7A.10.1	20047398
Y113G7A.11.1	20133142
Y113G7A.12.1	20144247
Y113G7A.13.1	20148200
Y113G7A.14.1	20138443
Y113G7A.15a.1	20094980
Y113G7A.15b.1	20094980
Y113G7A.16.1	20037710
Y113G7B.1a.1	20188882
Y113G7B.1b.1	20188882
Y113G7B.3.1	20192118
Y113G7B.4.1	20197004
Y113G7B.6.1	20203422
Y113G7B.7.1	20201650
Y113G7B.8.1	20206180
Y113G7B.9.1	20206670
Y113G7B.11.1	20215296
Y113G7B.12.1	20212451
Y113G7B.15.1	20233843
Y113G7B.16.1	20270117
Y113G7B.17.1	20269704
Y113G7B.17.2	20269704
Y113G7B.24b.3	20236352
Y113G7B.24b.2	20236352
Y113G7B.24c.1	20235495
Y113G7B.24b.1	20236352
Y113G7B.24a.1	20237726
Y113G7C.1.1	20317837
Y116A8A.2.1	16813924
Y116A8A.3.1	16806440
Y116A8A.4.1	16822869
Y116A8A.6.1	16827966
Y116A8A.7.1	16830208
Y116A8A.8.1	16831712
Y116A8B.1.2	17216793
Y116A8B.1.1	17216793
Y116A8B.4.1	17223779
Y116A8B.5.1	17231056
Y116A8C.3.1	16916117
Y116A8C.4.1	16920511
Y116A8C.4.2	16920511
Y116A8C.5.1	16924392
Y116A8C.9a.1	16946800
Y116A8C.9b.1	16943059
Y116A8C.10b.2	16936371
Y116A8C.10b.1	16936371
Y116A8C.10b.3	16936371
Y116A8C.11.1	16988828
Y116A8C.13b.1	16952646
Y116A8C.13a.1	16950067
Y116A8C.17.2	17025117
Y116A8C.17.1	17025117
Y116A8C.18.1	17030594
Y116A8C.19.1	17039645
Y116A8C.20.1	17040918
Y116A8C.21.1	17045791
Y116A8C.22.1	17048353
Y116A8C.23.1	17053673
Y116A8C.24a.1	17070865
Y116A8C.24b.1	17070865
Y116A8C.25a.1	17078745
Y116A8C.25b.1	17078745
Y116A8C.25c.2	17077577
Y116A8C.25f.2	17077577
Y116A8C.25d.1	17078745
Y116A8C.25e.1	17078745
Y116A8C.25f.1	17077577
Y116A8C.25c.1	17077577
Y116A8C.26a.2	17087329
Y116A8C.26a.1	17087329
Y116A8C.26c.1	17084147
Y116A8C.26c.2	17084147
Y116A8C.26d.2	17085507
Y116A8C.26d.1	17085507
Y116A8C.26b.1	17087329
Y116A8C.27a.2	17096261
Y116A8C.27a.1	17096261
Y116A8C.27b.1	17092634
Y116A8C.28b.1	17100241
Y116A8C.28c.1	17100241
Y116A8C.28d.1	17100241
Y116A8C.28e.1	17096621
Y116A8C.28e.2	17096621
Y116A8C.28f.1	17099429
Y116A8C.29.1	17094080
Y116A8C.30a.1	17103714
Y116A8C.30c.1	17103714
Y116A8C.32a.1	17110982
Y116A8C.33a.1	17112181
Y116A8C.33b.1	17113164
Y116A8C.37.1	17131075
Y116A8C.38.1	17131584
Y116A8C.40a.1	17150971
Y116A8C.40b.1	17150971
Y116A8C.43a.1	17088851
Y116A8C.43b.1	17088851
Y116A8C.44.1	17058136
Y116F11A.1.1	19730729
Y116F11A.3.1	19729038
Y116F11A.6.1	19727481
Y116F11B.2.1	19801133
Y116F11B.6.1	19845977
Y116F11B.7.1	19848583
Y116F11B.8.1	19857654
Y116F11B.9a.1	19867983
Y116F11B.13.1	19883216
Y116F11B.14.1	19899467
ZC15.1.1	20306103
ZC15.2.1	20311819
ZC15.3.1	20303620
ZC15.5.1	20297950
ZC15.6.1	20294488
ZC15.7.1	20289373
ZC47.3.1	1273676
ZC47.4.1	1275588
ZC47.5.1	1271385
ZC47.5.2	1271385
ZC47.6.1	1269244
ZC47.7.1	1266855
ZC47.13a.1	1288523
ZC47.14.1	1285016
ZC84.1.1	9206164
ZC84.3.1	9191077
ZC84.3.2	9191077
ZC84.4.1	9215435
ZC84.6.1	9199507
ZC84.7.1	9186077
ZC101.3.1	14678523
ZC116.1a.1	12610133
ZC116.1b.1	12609968
ZC116.2.1	12612217
ZC116.3.1	12611347
ZC168.2.1	10728572
ZC168.3b.1	10733186
ZC168.3a.1	10734578
ZC168.6.1	10738602
ZC247.1.1	10279234
ZC247.2.1	10262103
ZC302.2a.1	10737118
ZC302.3.1	10741313
ZC334.7.1	14009897
ZC373.1a.1	10054304
ZC373.1b.1	10054304
ZC373.2.1	10058418
ZC373.3b.1	10060525
ZC373.3a.1	10060572
ZC373.4.1	10069783
ZC373.5.1	10074274
ZC374.1.1	10049460
ZC374.2.1	10047313
ZC376.1.1	14182930
ZC376.2c.1	14175299
ZC376.2a.1	14175299
ZC376.2b.1	14175299
ZC376.3.1	14171377
ZC376.4.1	14178079
ZC376.6b.1	14185785
ZC376.6a.1	14185785
ZC376.7c.2	14194483
ZC376.7c.1	14194483
ZC376.7b.2	14194483
ZC376.7d.1	14196345
ZC376.7a.2	14194483
ZC376.7a.1	14194483
ZC376.7d.2	14196345
ZC376.7b.1	14194483
ZC376.8.1	14180311
ZC410.2.1	9074677
ZC410.3a.1	9078483
ZC410.3b.1	9078381
ZC410.5c.3	9091894
ZC410.5a.1	9088611
ZC410.5c.4	9091894
ZC410.5c.2	9091894
ZC410.5c.1	9091894
ZC412.1a.1	14858565
ZC412.1b.1	14853929
ZC412.3a.1	14871428
ZC412.3a.2	14871428
ZC412.3b.3	14871428
ZC412.3a.3	14871428
ZC412.3b.1	14871428
ZC412.3b.2	14871428
ZC412.5.1	14875428
ZC412.6.1	14878348
ZC412.7.1	14880539
ZC412.8.1	14879780
ZC412.9.1	14882109
ZC434.3.1	10335706
ZC434.4.1	10333059
ZC434.7b.4	10345742
ZC434.7a.2	10346153
ZC434.7b.3	10345742
ZC434.7b.2	10345742
ZC434.7a.1	10346153
ZC434.7b.1	10345742
ZC434.8.1	10349319
ZC434.8.2	10349319
ZC434.9d.1	10356311
ZC434.9b.1	10356311
ZC434.9e.1	10356311
ZC434.9a.1	10356311
ZC434.9c.1	10356311
ZC443.1.1	12810058
ZC443.2.1	12811158
ZC443.3.1	12814120
ZC443.4.1	12819045
ZC443.5.1	12820333
ZC443.6.1	12825045
ZC455.1c.1	12773522
ZC455.1a.1	12779288
ZC455.1b.1	12775378
ZC455.1d.1	12779159
ZC455.1f.1	12775378
ZC455.1e.1	12773522
ZC455.3.1	12800193
ZC455.4.1	12798077
ZC455.5a.1	12795306
ZC455.6b.1	12792923
ZC455.6a.1	12792923
ZC455.7b.1	12784864
ZC455.7a.1	12784465
ZC455.8a.1	12790518
ZC455.9.1	12788551
ZC455.11.1	12803574
ZC482.2.1	12750927
ZC482.3.1	12764341
ZC482.4.1	12764553
ZC482.5.1	12785161
ZC482.7.1	12751109
ZC504.1a.1	10407150
ZC504.1b.1	10407419
ZC504.3.1	10419751
ZC506.1.1	9959036
ZC506.1.2	9959036
ZC506.3.1	9965599
ZC506.3.2	9965599
ZC506.3.3	9965599
ZC518.1a.1	12349998
ZC518.1f.1	12349998
ZC518.1b.1	12349998
ZC518.1c.1	12349998
ZC518.1e.1	12349998
ZC518.1d.1	12349998
ZK20.1.1	11646842
ZK20.3.2	11652728
ZK20.3.1	11652728
ZK20.4a.2	11651148
ZK20.4a.1	11651148
ZK20.6.1	11657167
ZK39.2.1	11148983
ZK39.3.1	11146463
ZK39.4.1	11142113
ZK39.5.1	11151241
ZK39.6.1	11152719
ZK39.7.1	11155369
ZK39.8.1	11158831
ZK131.11a.1	13808002
ZK131.11b.1	13792280
ZK218.1.1	17092570
ZK218.3.1	17098766
ZK218.4.1	17099347
ZK218.5.1	17101132
ZK218.6.1	17104627
ZK218.7.1	17105783
ZK218.11.1	17108400
ZK228.1.1	18444418
ZK228.3.1	18461231
ZK228.4a.1	18462815
ZK228.4b.1	18462815
ZK228.4c.1	18462903
ZK262.2.1	18412929
ZK262.3.1	18414351
ZK262.4.1	18424207
ZK262.8.1	18438381
ZK262.9.1	18440578
ZK265.1b.1	8240632
ZK265.1a.1	8240632
ZK265.3.1	8242140
ZK265.5.1	8258939
ZK265.6.1	8255353
ZK265.7.1	8262039
ZK265.8b.2	8274156
ZK265.8a.1	8270481
ZK265.8b.1	8274156
ZK285.2.1	16046873
ZK287.1a.1	9666936
ZK287.1b.1	9666936
ZK287.2a.1	9672926
ZK287.2a.2	9672926
ZK287.2a.3	9672926
ZK287.2b.1	9672436
ZK287.3.1	9678287
ZK287.4a.1	9685659
ZK287.4b.1	9685659
ZK287.4c.1	9685659
ZK287.6.1	9692136
ZK287.7.2	9693069
ZK287.7.1	9693069
ZK287.9.1	9679420
ZK337.1c.2	14994773
ZK337.1b.1	14994773
ZK337.1a.3	14994773
ZK337.1a.2	14994773
ZK337.1a.1	14994773
ZK337.1c.1	14994773
ZK337.1b.2	14994773
ZK337.2.1	14975424
ZK384.1.1	18732007
ZK384.2.1	18734466
ZK384.3.1	18731679
ZK455.3.1	11328591
ZK455.5.1	11326750
ZK455.6.1	11318367
ZK507.1.1	9101258
ZK507.3.1	9101367
ZK507.4.1	9104078
ZK512.1.1	9115139
ZK512.2b.1	9143909
ZK512.2a.1	9144786
ZK512.4.2	9145350
ZK512.4.1	9145350
ZK512.5b.2	9126236
ZK512.5b.1	9126236
ZK512.5a.1	9125839
ZK512.7.1	9138671
ZK512.8.1	9146083
ZK512.10.1	9130894
ZK512.11.1	9144219
ZK524.4.1	7466421
ZK550.2.1	17245598
ZK550.3.1	17250133
ZK550.4.1	17255303
ZK550.5.1	17259372
ZK550.6.1	17262476
ZK593.1c.1	10910175
ZK593.1b.1	10910019
ZK593.1a.1	10909946
ZK593.2b.1	10914019
ZK593.2a.1	10913381
ZK593.3.1	10916615
ZK593.8.1	10937472
ZK596.1.1	10900392
ZK596.2.1	10909239
ZK596.3.1	10904357
ZK617.2.1	12015659
ZK632.2.1	9799111
ZK632.3.1	9804971
ZK632.3.2	9804971
ZK632.4.1	9807454
ZK632.5.1	9808546
ZK632.7.1	9819303
ZK632.9.2	9825417
ZK632.9.1	9825417
ZK632.10.1	9827151
ZK632.10.2	9827151
ZK632.11.1	9827918
ZK632.12.2	9830838
ZK632.12.1	9830838
ZK632.14.1	9813447
ZK637.1.2	8885473
ZK637.1.1	8885473
ZK637.2.1	8887758
ZK637.3.1	8890236
ZK637.4.1	8894213
ZK637.5.1	8895089
ZK637.9b.1	8912150
ZK637.9a.1	8912150
ZK637.10.1	8913781
ZK637.12.2	8924291
ZK637.12.1	8924291
ZK637.13.1	8923284
ZK637.14.1	8889043
ZK637.15.1	8920110
ZK643.1c.1	8930036
ZK643.1b.1	8934235
ZK643.1a.1	8932399
ZK643.1d.1	8930248
ZK643.2.1	8956573
ZK643.3b.1	8944815
ZK643.3a.1	8944815
ZK643.5.2	8956184
ZK643.5.1	8956184
ZK643.6.1	8960693
ZK643.7.1	8926529
ZK662.2.1	15696762
ZK662.5.1	15721270
ZK666.1.1	10471347
ZK666.2.1	10471890
ZK666.3.1	10476139
ZK666.4.1	10477259
ZK666.5.1	10479448
ZK666.6.1	10481817
ZK666.7.1	10490491
ZK666.8.1	10493085
ZK666.11b.1	10482585
ZK666.11a.1	10483914
ZK666.12.1	10496212
ZK669.1c.1	7928133
ZK669.1b.1	7916475
ZK669.1a.1	7928655
ZK669.1d.1	7916259
ZK669.1e.1	7927301
ZK669.2.1	7938583
ZK669.3.1	7941171
ZK669.4.1	7945175
ZK669.5b.1	7946876
ZK669.5a.1	7946876
ZK673.1b.1	10444232
ZK673.1a.1	10443340
ZK673.2.1	10448277
ZK673.4.1	10452920
ZK673.5.1	10461507
ZK673.6.1	10464319
ZK673.9.1	10470255
ZK673.10.1	10464870
ZK673.11c.1	10457786
ZK673.11b.1	10459597
ZK673.11a.1	10459597
ZK675.2.1	7900647
ZK675.4.1	7911323
ZK678.2.1	15742610
ZK678.3.1	15749206
ZK678.4.1	15747005
ZK757.1a.1	9871124
ZK757.1b.1	9869054
ZK757.2.1	9877367
ZK757.4b.1	9867207
ZK757.4c.1	9867774
ZK757.4d.1	9867774
ZK757.4e.1	9865477
ZK757.4f.1	9864943
ZK757.4g.1	9864534
ZK757.4e.2	9865477
ZK757.4a.1	9867774
ZK792.1a.2	11659913
ZK792.1a.1	11659913
ZK792.1b.1	11662208
ZK792.4.1	11681990
ZK792.5.1	11688117
ZK792.7b.1	11696171
ZK792.7a.1	11694550
ZK792.8.1	11668050
ZK795.1.1	12548132
ZK795.2.1	12558926
ZK795.3.1	12559366
ZK795.4.1	12560868
ZK809.1.1	11642156
ZK809.3.1	11652409
ZK809.3.2	11652409
ZK809.5a.1	11656757
ZK809.5b.1	11656757
ZK809.8a.1	11647679
ZK809.8b.1	11648785
ZK822.1.1	11922114
ZK822.2.1	11923173
ZK822.4.1	11926094
ZK822.5a.1	11937419
ZK822.5b.1	11938638
ZK822.5a.2	11937419
ZK829.1.1	11942385
ZK829.3.1	11945682
ZK829.4.1	11953252
ZK829.4.2	11953252
ZK829.7.1	11961532
ZK829.9.1	11970737
ZK836.2b.2	12200957
ZK836.2b.1	12200957
ZK836.2a.2	12194536
ZK836.2a.1	12194536
ZK836.3.1	12195830
ZK849.1.1	14185595
ZK849.2a.1	14188895
ZK849.2b.1	14188895
ZK849.2c.1	14196288
ZK849.4.1	14205717
ZK849.5.1	14200221
ZK849.6.1	14199007
ZK856.4b.1	10183284
ZK856.4a.1	10183953
ZK856.5.1	10190118
ZK856.5.3	10190118
ZK856.5.2	10190118
ZK856.6.1	10198704
ZK856.7.1	10202099
ZK856.7.2	10202099
ZK856.8.1	10203476
ZK856.10.1	10206601
ZK856.11.1	10204835
ZK856.12.1	10212949
ZK856.13.1	10210340
ZK858.1.1	9118115
ZK858.2.1	9124441
ZK858.3.1	9127030
ZK858.5.1	9138356
ZK858.6a.1	9145632
ZK858.6b.2	9141520
ZK858.6b.1	9141520
ZK858.6a.2	9145632
ZK858.7.1	9144369
ZK858.8.1	9124728
ZK863.1.1	12170208
ZK863.3.1	12181410
ZK863.4.2	12184175
ZK863.4.1	12184175
ZK863.8.1	12187395
ZK892.3.1	10001920
ZK892.4.1	10006642
ZK892.5.1	10008281
ZK892.6.1	9980076
ZK892.7.1	9981747
ZK896.1.1	12875345
ZK896.4.1	12883146
ZK896.5.2	12879630
ZK896.5.1	12879630
ZK896.6.1	12871480
ZK896.7.1	12866158
ZK896.9a.1	12855557
ZK896.9b.1	12857850
ZK899.1.1	9446664
ZK899.2.1	9451992
ZK899.3.1	9453959
ZK899.5.1	9460933
ZK899.6.1	9463356
ZK899.7.1	9449399
ZK909.3.1	14953495
ZK909.5.1	14957070
ZK909.6.1	14967313
ZK930.1a.1	11915845
ZK930.1b.1	11910378
ZK930.2.1	11893393
ZK930.3b.1	11899003
ZK930.3a.1	11901195
ZK930.4.1	11906584
ZK930.5.1	11882614
ZK930.6.1	11885588
ZK930.7.1	11914604
ZK938.1.1	9829492
ZK938.2.1	9838302
ZK938.3.1	9834364
ZK938.4.1	9835221
ZK938.6.1	9845309
ZK938.7.1	9842021
ZK938.7.2	9842021
ZK945.1.1	10094875
ZK945.3.1	10100329
ZK945.4.1	10105696
ZK945.6a.1	10106902
ZK945.6b.1	10106902
ZK945.7.1	10108404
ZK945.8.1	10108702
ZK970.1a.1	10295694
ZK970.1b.1	10288913
ZK970.2a.1	10302782
ZK970.2b.1	10302062
ZK970.2d.1	10302827
ZK970.7.1	10312323
ZK970.8.1	10309637
ZK971.1.1	10280459
ZK1010.2.1	12977862
ZK1010.3.1	12979175
ZK1010.4b.1	12983804
ZK1010.4a.1	12981093
ZK1010.5.1	12987393
ZK1010.8.2	13000471
ZK1010.8.1	13000471
ZK1025.2.1	11451972
ZK1025.3.2	11463052
ZK1025.3.1	11463052
ZK1025.4a.1	11459946
ZK1025.4b.1	11459946
ZK1025.6.1	11454780
ZK1025.8.1	11469462
ZK1025.10.1	11477889
ZK1037.1.1	15311080
ZK1037.3.1	15315927
ZK1037.4a.1	15316497
ZK1037.4b.1	15316497
ZK1037.5.1	15323853
ZK1037.6.1	15327702
ZK1037.11.1	15309063
ZK1053.1.1	13229701
ZK1053.2.1	13232252
ZK1053.3.1	13246853
ZK1053.4.1	13241669
ZK1053.5.1	13235367
ZK1053.6.1	13238540
ZK1058.1.1	3907659
ZK1058.3.1	3918873
ZK1058.4.1	3916996
ZK1058.4.2	3916996
ZK1058.5.1	3921706
ZK1058.6.2	3922452
ZK1058.6.1	3922452
ZK1058.9b.1	3925140
ZK1058.9a.1	3926118
ZK1067.2a.1	9215235
ZK1067.2b.1	9213702
ZK1067.3.1	9223275
ZK1067.4.1	9210396
ZK1073.1.1	16128813
ZK1073.1.2	16128813
ZK1073.2.1	16103696
ZK1086.1b.1	13803571
ZK1086.1a.1	13809762
ZK1086.2.1	13793597
ZK1086.3.1	13790832
ZK1098.1a.1	9522076
ZK1098.1b.1	9523954
ZK1098.2.1	9529166
ZK1098.3.1	9538698
ZK1098.4.1	9543142
ZK1098.5.1	9525552
ZK1098.6.1	9527175
ZK1098.7.2	9523666
ZK1098.7.1	9523666
ZK1098.9.1	9544451
ZK1098.11.1	9556601
ZK1098.11.2	9556601
ZK1128.1.1	10114755
ZK1128.1.2	10114755
ZK1128.2a.1	10115043
ZK1128.2b.1	10115043
ZK1128.3.1	10118877
ZK1128.4.1	10120148
ZK1128.6b.1	10127805
ZK1128.6b.2	10127805
ZK1128.6a.1	10124183
ZK1128.7.1	10137072
ZK1128.7.2	10137072
ZK1128.8b.1	10113012
ZK1128.8a.1	10113012
ZK1225.1.1	13205664
ZK1225.2.1	13208441
ZK1225.4.1	13216206
ZK1225.5.1	13218845
ZK1251.1.1	9683521
ZK1251.3.1	9683664
ZK1251.7.1	9690944
ZK1251.9a.1	9706718
ZK1251.9b.1	9698034
ZK1307.1b.1	9655409
ZK1307.1a.1	9655531
ZK1307.2.1	9653871
ZK1307.3.1	9652967
ZK1307.4.1	9651737
ZK1307.7b.1	9636628
ZK1307.7a.1	9636628
ZK1307.8.1	9624639
ZK1307.8.3	9624639
ZK1307.8.2	9624639
ZK1307.8.4	9624639
ZK1307.9.1	9649491
ZK1320.1.1	9656749
ZK1320.2.1	9658998
ZK1320.3.2	9660415
ZK1320.3.1	9660415
ZK1320.4.1	9662840
ZK1320.5.1	9665664
ZK1320.7.1	9671616
ZK1320.9.1	9686711
ZK1320.11b.1	9667624
ZK1320.11a.1	9667818
ZK1320.11b.2	9667624
ZK1321.1.1	9754030
ZK1321.2c.1	9758254
ZK1321.2a.1	9758254
ZK1321.2f.2	9765439
ZK1321.2f.1	9765439
ZK1321.2d.1	9760879
ZK1321.2d.2	9760879
ZK1321.2e.1	9763355
ZK1321.2b.1	9758254
ZK1321.4a.1	9773877
ZK1321.4b.1	9773942
D2023.1b.1	11799882
D2023.1b.2	11799882
D2023.1f.1	11790886
D2023.1g.1	11794824
D2023.1e.1	11789770
Y39G8C.3a.1	14102396
Y39G8C.3b.1	14101263
C05D12.3a.1	11425281
C05D12.3a.2	11425281
C05D12.3c.2	11425281
C05D12.3c.1	11425281
C06C3.9.1	9376455
C06G8.3c.1	10799684
C06G8.3b.1	10799684
C06G8.3b.2	10799684
C18D4.5.1	17540595
C36A4.3.1	3839477
C37A5.3.1	14155249
C37A5.5.1	14151868
C37A5.6.1	14151041
F46A8.11.1	11248270
H40L08.2a.1	15077312
H40L08.2b.1	15077312
K08E5.1b.1	10142356
M04D5.1.1	11334617
M176.9b.1	9411445
R13H4.2a.1	11836410
R13H4.2e.1	11836410
R13H4.2c.1	11836726
VM106R.1.1	10829397
Y18D10A.22.1	12932037
Y37H9A.5.1	13796521
Y37H9A.5.2	13796521
Y37H9A.5.3	13796521
Y52B11A.11.1	11069996
Y57G11C.28.1	14929721
Y57G11C.30b.1	14940173
Y57G11C.30b.2	14940173
Y57G11C.30a.1	14938896
Y62E10A.11.1	13386674
Y62E10A.11.2	13386674
Y81G3A.2.1	13080826
Y106G6D.5b.1	10121815
Y106G6D.5a.1	10122078
ZK675.3a.1	7907586
AC7.3.1	5111839
AH9.1.1	2247008
AH9.3.1	2260521
AH9.4.1	2274286
B0025.4.1	6027200
B0034.1.1	5970111
B0034.2.1	5944368
B0034.4.1	5968968
B0034.5.1	5974966
B0041.1.1	4664871
B0041.2a.2	4655370
B0041.2b.1	4653527
B0041.2c.1	4655370
B0041.2c.2	4655370
B0041.2d.1	4653527
B0041.2e.1	4653527
B0041.2f.1	4653527
B0041.2g.1	4655370
B0041.2a.1	4655370
B0041.2g.2	4655370
B0041.3.1	4644677
B0041.5a.1	4650702
B0041.5c.1	4650702
B0041.6b.1	4652897
B0041.6a.1	4652906
B0041.8.2	4647424
B0041.8.1	4647424
B0047.1b.1	2041615
B0047.1a.1	2041615
B0047.3.1	2045585
B0047.4.1	2046656
B0205.1b.1	10716984
B0205.1a.1	10717913
B0205.2b.1	10726136
B0205.2a.1	10725563
B0205.4.1	10744349
B0205.5.1	10740297
B0205.6.1	10736749
B0205.8.1	10730218
B0205.8.2	10730218
B0205.9.1	10720826
B0205.10.1	10708833
B0205.10.2	10708833
B0205.11.1	10733658
B0207.1.1	5965062
B0207.2.1	5955091
B0207.5a.1	5919055
B0207.5b.1	5919055
B0207.6.1	5936944
B0207.7.1	5947342
B0207.8.1	5951742
B0207.9.2	5958345
B0207.9.1	5958345
B0207.10.1	5959520
B0207.11.1	5964126
B0212.1a.1	3572495
B0212.1c.1	3571100
B0212.1b.1	3568979
B0212.2.1	3565211
B0212.3.1	3540188
B0212.4d.1	3544546
B0212.4c.1	3545813
B0212.4b.1	3546527
B0212.4a.1	3547592
B0213.10.1	3957682
B0213.11a.1	3961189
B0213.11b.1	3959850
B0213.11c.1	3960256
B0213.12.1	3963815
B0213.14.1	3967809
B0213.14.2	3967809
B0213.15a.1	3970484
B0213.15b.1	3970484
B0213.15c.1	3968644
B0213.15d.1	3968644
B0213.16.1	3972990
B0213.17.1	3979128
B0218.1.3	8159422
B0218.1.2	8159422
B0218.1.1	8159422
B0218.1.4	8159422
B0218.2.1	8152451
B0218.5.1	8156447
B0218.6b.1	8163219
B0218.6a.1	8163776
B0218.7.1	8165895
B0218.8.1	8168753
B0222.1.1	9134299
B0222.2.1	9137718
B0222.3.1	9141395
B0222.5.1	9154869
B0222.9.1	9173001
B0228.1.1	7756008
B0228.4a.1	7724903
B0228.4e.1	7742397
B0228.4d.1	7724903
B0228.4c.1	7724903
B0228.5a.1	7753489
B0228.5b.1	7753539
B0228.6.1	7755156
B0228.7.1	7758378
B0228.7.2	7758378
B0228.7.3	7758378
B0228.8.1	7761540
B0228.9.1	7763669
B0238.1.1	5243061
B0238.3.1	5252116
B0238.5a.1	5257423
B0238.6.1	5259548
B0238.7.1	5263099
B0238.8.2	5265622
B0238.8.1	5265622
B0238.9.1	5278062
B0238.10.1	5274102
B0238.10.2	5274102
B0238.11.1	5269490
B0238.12.1	5267903
B0244.4b.1	5747485
