wormbaseID	CDS	name	start	end
WBGene00050658	Y4C6A.19	21ur-5098	5428006	5428026
WBGene00050659	Y105C5A.494	21ur-1142	15822011	15822031
WBGene00050660	Y105C5A.495	21ur-4979	15857847	15857867
WBGene00050661	Y105C5A.496	21ur-2306	15684512	15684532
WBGene00050662	Y4C6A.20	21ur-495	5442734	5442754
WBGene00050663	Y43D4A.67	21ur-3701	16792244	16792264
WBGene00050664	H12I19.51	21ur-1492	14126661	14126681
WBGene00050665	Y64G10A.159	21ur-4689	14272201	14272221
WBGene00050666	C35D6.58	21ur-1803	16335401	16335421
WBGene00050667	M199.63	21ur-4598	15112390	15112410
WBGene00050668	M199.64	21ur-625	15137755	15137775
WBGene00050669	Y64G10A.160	21ur-4957	14279158	14279178
WBGene00050670	Y105C5A.497	21ur-1061	15762637	15762657
WBGene00050671	K01G12.9	21ur-4929	14193975	14193995
WBGene00050672	B0513.42	21ur-2095	13863338	13863358
WBGene00050673	Y105C5A.498	21ur-3910	15772989	15773009
WBGene00050674	Y7A9A.25	21ur-3033	16195523	16195543
WBGene00050675	Y116A8A.63	21ur-3727	16834187	16834207
WBGene00050676	Y105C5B.584	21ur-1720	15992957	15992977
WBGene00050677	Y51H4A.384	21ur-1997	16703127	16703147
WBGene00050678	Y44C4A.2	21ur-2745	5902668	5902688
WBGene00050679	Y57G11C.479	21ur-3791	14881084	14881104
WBGene00050680	Y73F8A.479	21ur-271	15398368	15398388
WBGene00050681	C35D6.59	21ur-1614	16356422	16356442
WBGene00050682	Y57G11B.94	21ur-4461	14553812	14553832
WBGene00050683	Y105C5B.585	21ur-1709	16094499	16094519
WBGene00050684	H08M01.54	21ur-405	13819491	13819511
WBGene00050685	Y57G11C.480	21ur-1970	14687854	14687874
WBGene00050686	Y41E3.208	21ur-2116	14975843	14975863
WBGene00050687	Y57G11C.481	21ur-1094	14831502	14831522
WBGene00050688	Y105C5B.586	21ur-379	16120739	16120759
WBGene00050689	Y73F8A.480	21ur-4564	15393698	15393718
WBGene00050690	Y105C5B.587	21ur-16	15896846	15896866
WBGene00050691	Y105C5B.588	21ur-1685	16150705	16150725
WBGene00050692	H32C10.26	21ur-4005	5922139	5922159
WBGene00050693	F55B11.57	21ur-4769	14420475	14420495
WBGene00050694	Y10G11A.29	21ur-4703	16437017	16437037
WBGene00050695	Y105C5B.589	21ur-4238	15912956	15912976
WBGene00050696	Y73F8A.481	21ur-2730	15255929	15255949
WBGene00050697	Y105C5B.590	21ur-4557	15898308	15898328
WBGene00050698	VY10G11R.30	21ur-1281	16457401	16457421
WBGene00050699	Y105C5B.591	21ur-1121	16144650	16144670
WBGene00050700	Y105C5B.592	21ur-2574	16126948	16126968
WBGene00050701	Y57G11C.482	21ur-1846	14918758	14918778
WBGene00050702	Y37A1B.148	21ur-2432	13997220	13997240
WBGene00050703	Y105C5A.499	21ur-1695	15606887	15606907
WBGene00050704	Y57G11C.483	21ur-3519	14831995	14832015
WBGene00050705	Y105C5B.593	21ur-4140	16125539	16125559
WBGene00050706	Y73F8A.482	21ur-2793	15426274	15426294
WBGene00050707	C06E7.44	21ur-5290	5860121	5860141
WBGene00050708	Y116A8C.187	21ur-2010	17042754	17042774
WBGene00050709	Y57G11C.484	21ur-3859	14915588	14915608
WBGene00050710	Y116A8C.188	21ur-5322	17049045	17049065
WBGene00050711	Y57G11C.485	21ur-5269	14685004	14685024
WBGene00050712	C55C3.29	21ur-2781	5716933	5716953
WBGene00050713	Y116A8A.64	21ur-4883	16820084	16820104
WBGene00050714	Y57G11A.82	21ur-359	14474116	14474136
WBGene00050715	Y57G11A.83	21ur-5084	14509718	14509738
WBGene00050716	Y105C5B.594	21ur-1287	15941714	15941734
WBGene00050717	T06A10.42	21ur-1432	16873231	16873251
WBGene00050718	C11D2.41	21ur-3155	6170247	6170267
WBGene00050719	Y51H4A.385	21ur-3198	16619030	16619050
WBGene00050720	C47A4.72	21ur-4412	13723396	13723416
WBGene00050721	Y57G11C.486	21ur-1459	14647155	14647175
WBGene00050722	Y67A10A.143	21ur-4905	14375003	14375023
WBGene00050723	Y51H4A.386	21ur-1518	16543109	16543129
WBGene00050724	T23G4.51	21ur-3610	13679971	13679991
WBGene00050725	Y57G11C.487	21ur-4866	14663947	14663967
WBGene00050726	Y37A1A.71	21ur-4895	13913691	13913711
WBGene00050727	Y105C5A.500	21ur-4894	15759875	15759895
WBGene00050728	Y73F8A.483	21ur-5182	15412156	15412176
WBGene00050729	K02B2.18	21ur-2478	5951787	5951807
WBGene00050730	Y51H4A.387	21ur-4692	16635531	16635551
WBGene00050731	Y73F8A.484	21ur-1573	15488762	15488782
WBGene00050732	Y105C5B.595	21ur-450	16073619	16073639
WBGene00050733	Y105C5B.596	21ur-5232	15979841	15979861
WBGene00050734	F13G11.55	21ur-1027	14614710	14614730
WBGene00050735	Y105C5B.597	21ur-2273	16052395	16052415
WBGene00050736	Y116A8C.189	21ur-4697	17049915	17049935
WBGene00050737	Y64G10A.161	21ur-3757	14254788	14254808
WBGene00050738	Y73F8A.485	21ur-502	15489206	15489226
WBGene00050739	Y45F10D.58	21ur-1717	13813447	13813467
WBGene00050740	Y116A8C.190	21ur-2053	17021883	17021903
WBGene00050741	Y105C5A.501	21ur-3459	15747135	15747155
WBGene00050742	M199.65	21ur-3025	15108144	15108164
WBGene00050743	M199.66	21ur-1510	15123054	15123074
WBGene00050744	Y51H4A.388	21ur-348	16539430	16539450
WBGene00050745	Y73F8A.486	21ur-831	15278465	15278485
WBGene00050746	Y57G11C.488	21ur-1990	14829670	14829690
WBGene00050747	Y105C5B.598	21ur-2523	16124787	16124807
WBGene00050748	Y116A8C.191	21ur-659	16912907	16912927
WBGene00050749	Y105C5A.502	21ur-2548	15627324	15627344
WBGene00050750	Y45F10D.59	21ur-3394	13760018	13760038
WBGene00050751	Y64G10A.162	21ur-5004	14286237	14286257
WBGene00050752	F02H6.33	21ur-2754	14227452	14227472
WBGene00050753	Y51H4A.389	21ur-652	16583162	16583182
WBGene00050754	Y73F8A.487	21ur-3582	15384259	15384279
WBGene00050755	Y40H7A.143	21ur-5390	15172723	15172743
WBGene00050756	Y73F8A.488	21ur-1404	15351464	15351484
WBGene00050757	Y10G11A.30	21ur-4294	16442692	16442712
WBGene00050758	Y73F8A.489	21ur-922	15370593	15370613
WBGene00050759	Y105C5B.599	21ur-2342	16069429	16069449
WBGene00050760	F38C2.46	21ur-2989	16256826	16256846
WBGene00050761	C24D10.22	21ur-1700	5156992	5157012
WBGene00050762	C27H2.55	21ur-3760	13960655	13960675
WBGene00050763	Y57G11B.95	21ur-5068	14592461	14592481
WBGene00050764	Y51H4A.390	21ur-686	16477620	16477640
WBGene00050765	Y116A8C.192	21ur-5311	16912480	16912500
WBGene00050766	Y116A8C.193	21ur-1365	17157254	17157274
WBGene00050767	Y105C5A.503	21ur-5130	15549439	15549459
WBGene00050768	Y41E3.209	21ur-5032	14990748	14990768
WBGene00050769	R05A10.61	21ur-2689	14179282	14179302
WBGene00050770	C31H1.35	21ur-79	5787097	5787117
WBGene00050771	Y57G11C.489	21ur-2557	14880043	14880063
WBGene00050772	B0273.37	21ur-883	5502956	5502976
WBGene00050773	Y73B6BL.83	21ur-4507	6477896	6477916
WBGene00050774	Y105C5B.600	21ur-4838	15949223	15949243
WBGene00050775	M199.67	21ur-2214	15136751	15136771
WBGene00050776	Y57G11C.490	21ur-334	14899441	14899461
WBGene00050777	Y116A8C.194	21ur-5159	16973627	16973647
WBGene00050778	Y41E3.210	21ur-4964	15002847	15002867
WBGene00050779	C06E7.45	21ur-4374	5857990	5858010
WBGene00050780	Y73F8A.490	21ur-3442	15545438	15545458
WBGene00050781	Y40H7A.144	21ur-5270	15144227	15144247
WBGene00050782	Y73F8A.491	21ur-2365	15534940	15534960
WBGene00050783	Y105C5B.601	21ur-2201	16121209	16121229
WBGene00050784	Y73F8A.492	21ur-587	15248676	15248696
WBGene00050785	Y40H7A.145	21ur-2178	15163087	15163107
WBGene00050786	Y73F8A.493	21ur-1271	15487968	15487988
WBGene00050787	Y43D4A.68	21ur-119	16785429	16785449
WBGene00050788	C35D6.60	21ur-4941	16372590	16372610
WBGene00050789	Y116A8A.65	21ur-4526	16817444	16817464
WBGene00050790	Y105C5B.602	21ur-4777	15886683	15886703
WBGene00050791	Y40H7A.146	21ur-2565	15208747	15208767
WBGene00050792	Y57G11C.491	21ur-440	14908063	14908083
WBGene00050793	Y73F8A.494	21ur-1980	15313231	15313251
WBGene00050794	H25K10.56	21ur-748	16214157	16214177
WBGene00050795	Y51H4A.391	21ur-2037	16678105	16678125
WBGene00050796	M03D4.27	21ur-386	6124712	6124732
WBGene00050797	Y73F8A.495	21ur-3504	15477353	15477373
WBGene00050798	Y73F8A.496	21ur-5154	15508313	15508333
WBGene00050799	Y57G11C.492	21ur-3691	14654682	14654702
WBGene00050800	Y51H4A.392	21ur-1114	16720408	16720428
WBGene00050801	Y51H4A.393	21ur-3051	16569435	16569455
WBGene00050802	Y57G11C.493	21ur-1605	14695570	14695590
WBGene00050803	Y51H4A.394	21ur-2542	16475887	16475907
WBGene00050804	Y17G9A.25	21ur-4504	4850597	4850617
WBGene00050805	Y51H4A.395	21ur-4333	16528265	16528285
WBGene00050806	Y105C5B.603	21ur-5443	15866087	15866107
WBGene00050807	Y51H4A.396	21ur-4516	16666662	16666682
WBGene00050808	Y105C5B.604	21ur-3070	16018497	16018517
WBGene00050809	C02B10.29	21ur-778	5079917	5079937
WBGene00050810	W03F8.33	21ur-3177	5196665	5196685
WBGene00050811	Y37A1B.149	21ur-4024	13988456	13988476
WBGene00050812	H16O14.21	21ur-4492	6059139	6059159
WBGene00050813	Y57G11C.494	21ur-891	14721963	14721983
WBGene00050814	T06A10.43	21ur-2986	16879359	16879379
WBGene00050815	M199.68	21ur-3991	15111578	15111598
WBGene00050816	Y51H4A.397	21ur-4709	16659725	16659745
WBGene00050817	Y116A8C.195	21ur-4583	16979510	16979530
WBGene00050818	Y51H4A.398	21ur-1551	16532794	16532814
WBGene00050819	F55B11.58	21ur-3841	14419463	14419483
WBGene00050820	Y67A10A.144	21ur-5160	14348693	14348713
WBGene00050821	Y73F8A.497	21ur-3234	15313185	15313205
WBGene00050822	B0273.38	21ur-2682	5519884	5519904
WBGene00050823	Y51H4A.399	21ur-5039	16612993	16613013
WBGene00050824	C10G6.21	21ur-1908	5816745	5816765
WBGene00050825	Y41E3.211	21ur-2545	14966096	14966116
WBGene00050826	Y57G11B.96	21ur-4455	14578886	14578906
WBGene00050827	Y51H4A.400	21ur-3483	16581998	16582018
WBGene00050828	Y105C5A.504	21ur-3487	15680445	15680465
WBGene00050829	K02B2.19	21ur-5405	5954756	5954776
WBGene00050830	C46G7.35	21ur-2444	6042781	6042801
WBGene00050831	Y105C5A.505	21ur-4533	15589163	15589183
WBGene00050832	H08M01.55	21ur-3006	13820592	13820612
WBGene00050833	F38C2.47	21ur-3278	16273562	16273582
WBGene00050834	Y73F8A.498	21ur-4719	15403342	15403362
WBGene00050835	Y64G10A.163	21ur-3461	14249290	14249310
WBGene00050836	Y41E3.212	21ur-1568	14988263	14988283
WBGene00050837	C55C3.30	21ur-1890	5718443	5718463
WBGene00050838	T23G4.52	21ur-4252	13691151	13691171
WBGene00050839	Y105C5B.605	21ur-339	16144988	16145008
WBGene00050840	F36H12.33	21ur-1597	5287811	5287831
WBGene00050841	Y64G10A.164	21ur-317	14316925	14316945
WBGene00050842	C27H2.56	21ur-4034	13943906	13943926
WBGene00050843	F55B11.59	21ur-5219	14401744	14401764
WBGene00050844	F52B11.42	21ur-3402	14103558	14103578
WBGene00050845	F56F12.13	21ur-3514	13759092	13759112
WBGene00050846	Y116A8C.196	21ur-1733	16982043	16982063
WBGene00050847	Y67A10A.145	21ur-952	14375336	14375356
WBGene00050848	Y51H4A.401	21ur-5381	16621490	16621510
WBGene00050849	Y105C5B.606	21ur-5422	16064541	16064561
WBGene00050850	Y64G10A.165	21ur-3961	14270117	14270137
WBGene00050851	Y57G11C.495	21ur-2770	14917051	14917071
WBGene00050852	F44E8.15	21ur-2138	5761936	5761956
WBGene00050853	H25K10.57	21ur-4218	16213866	16213886
WBGene00050854	Y73B6BL.84	21ur-1520	6471844	6471864
WBGene00050855	Y116A8C.197	21ur-671	17156716	17156736
WBGene00050856	Y105C5B.607	21ur-1215	16119923	16119943
WBGene00050857	Y105C5B.608	21ur-3116	15877677	15877697
WBGene00050858	Y105C5B.609	21ur-3063	15978089	15978109
WBGene00050859	Y57G11C.496	21ur-3263	14898938	14898958
WBGene00050860	Y105C5A.506	21ur-4211	15808456	15808476
WBGene00050861	Y73F8A.499	21ur-3412	15381743	15381763
WBGene00050862	Y105C5B.610	21ur-5288	16140517	16140537
WBGene00050863	Y59E9AL.14	21ur-1576	5214377	5214397
WBGene00050864	Y105C5B.611	21ur-3508	16019844	16019864
WBGene00050865	Y105C5A.507	21ur-4862	15670957	15670977
WBGene00050866	Y41E3.213	21ur-326	14991258	14991278
WBGene00050867	Y57G11C.497	21ur-979	14663036	14663056
WBGene00050868	Y116A8C.198	21ur-5023	17020031	17020051
WBGene00050869	Y57G11C.498	21ur-2916	14710351	14710371
WBGene00050870	H25K10.58	21ur-4922	16203771	16203791
WBGene00050871	H32C10.27	21ur-5108	5902803	5902823
WBGene00050873	Y37A1A.72	21ur-1607	13894177	13894197
WBGene00050874	C39H7.24	21ur-1635	5610478	5610498
WBGene00050875	ZK1025.7	bah-1	11465142	11467612
WBGene00050878	Y71A12C.3		14043531	14045694
WBGene00050879	D1081.11		8472556	8473481
WBGene00050880	F32H2.12		8973066	8974575
WBGene00050881	ZK39.10		11160034	11162602
WBGene00050883	Y102A5C.38		16994939	16998771
WBGene00050884	Y69H2.15		18623198	18626852
WBGene00050885	Y94H6A.12		2711939	2713035
WBGene00050889	T04C12.9		11062439	11063245
WBGene00050890	F17C11.16		10939245	10939612
WBGene00050891	C08E8.9		18364858	18365037
WBGene00050892	F46B3.18	ttr-57	20605105	20606331
WBGene00050893	Y94A7B.11		17802410	17802619
WBGene00050894	F49H6.15		17026138	17026389
WBGene00050896	F56F4.9	ttr-56	6146461	6147068
WBGene00050897	C47A10.13		17789494	17789738
WBGene00050898	T19B10.12		11251035	11251211
WBGene00050899	T10C6.15		16044296	16045874
WBGene00050900	ZK228.11		18455355	18455934
WBGene00050902	T26F2.4		13972250	13973610
WBGene00050903	Y17D7C.4		18713728	18714612
WBGene00050904	Y70C5A.3		16618341	16620908
WBGene00050906	F20E11.17		17468754	17469251
WBGene00050907	Y51A2B.9		18395338	18395749
WBGene00050910	Y43F8B.17		19484721	19484920
WBGene00050911	Y43F8B.18		19485916	19486746
WBGene00050912	F43E2.12		7371809	7372566
WBGene00050913	T12B5.14		954873	955295
WBGene00050914	T12B5.15		954291	954653
WBGene00050915	Y6E2A.10		15729238	15730532
WBGene00050916	F55F10.3		4359953	4360657
WBGene00050917	Y53G8AL.4		3249346	3250538
WBGene00050919	C45G9.15		5050107	5052068
WBGene00050920	Y54H5A.5		5156434	5156886
WBGene00050921	M04C9.8	mir-1019	9361597	9361665
WBGene00050922	T16G12.11	mir-1020	10047746	10047815
WBGene00050923	Y51H4A.402	mir-1021	16473085	16473181
WBGene00050924	Y59E1B.3	mir-1018	1879458	1879513
WBGene00050926	B0250.11		20471566	20472496
WBGene00050927	B0250.12		20466438	20468203
WBGene00050928	F49H6.16		17013646	17013861
WBGene00050929	F58D12.5		14048817	14049660
WBGene00050930	T08G5.13		14038896	14040234
WBGene00050931	F59B2.14		9021370	9022635
WBGene00050932	F46B3.19		20614382	20615054
WBGene00050933	T19C9.9		17234329	17234630
WBGene00050934	T19C9.10		17236592	17238097
WBGene00050935	Y37H2A.16		18115402	18123594
WBGene00050936	ZK856.16		10205240	10205587
WBGene00050937	R02D5.8		14518351	14519368
WBGene00050938	F23H12.11		12356256	12357309
WBGene00050939	C05G5.7		14743591	14744427
WBGene00050940	C25D7.16		15056289	15056744
WBGene00050941	C33F10.14		4797371	4798176
WBGene00050943	ZC412.10		14875945	14876824
WBGene00050944	C14A11.9		2807911	2809635
WBGene00050945	C45B11.7		11050326	11052020
WBGene00050946	M162.12		19768261	19770690
WBGene00050947	K07C5.13		10342055	10342743
WBGene00050948	Y48B6A.16		14217107	14218064
WBGene00050949	K08G2.16		15844453	15844768
WBGene00050950	Y60A3A.28		19973624	19973706
WBGene00050951	T26H2.11		19228477	19228824
WBGene00050954	K06B4.14		15673361	15673449
WBGene00050955	C14A6.12		18162034	18162668
WBGene00050956	C14A6.13		18159652	18161339
WBGene00050957	C10A4.10		7398884	7400858
WBGene00050958	F28B1.10		17067146	17067854
WBGene00050959	F26F2.9		20567575	20567916
WBGene00050960	T03E6.10		16585576	16585760
WBGene00050961	T03E6.11		16585762	16586121
WBGene00050962	F49A5.11		16870071	16870416
WBGene00050963	ZK218.15		17094180	17094485
WBGene00050964	Y50E8A.18		14737910	14738049
WBGene00050965	F49H6.17		17019990	17020226
WBGene00050967	C25F9.15		19418212	19418911
WBGene00050968	R11G10.4		13506621	13506785
WBGene00050970	D2023.8		11814145	11814296
WBGene00050971	F11D11.15		18755450	18756760
WBGene00050972	T23D5.13		15747040	15747481
WBGene00050973	Y26G10.3		17704362	17706117
WBGene00050974	Y6G8.9		17599978	17600872
WBGene00050976	F28B1.11		17040739	17041961
WBGene00050977	F56H9.7		12632490	12633638
WBGene00077434	F46B3.20		20618910	20621966
WBGene00077436	F46B3.22		20623630	20624887
WBGene00077437	Y59H11AR.6		8597762	8598727
WBGene00077438	C18D4.10		17532821	17535368
WBGene00077439	F55B12.10		13839769	13840281
WBGene00077440	Y75B12B.14		15205095	15206552
WBGene00077441	C43D7.10		19308707	19309687
WBGene00077442	F11D11.16		18756846	18757678
WBGene00077443	Y71A12B.19		13972617	13973412
WBGene00077444	F54B8.17		15811510	15812118
WBGene00077445	Y51A2A.12		18292595	18292944
WBGene00077446	F49A5.12		16864511	16864896
WBGene00077447	C14A6.14		18168688	18168812
WBGene00077448	D1086.20		14071646	14073719
WBGene00077449	C08B6.15		10143936	10144192
WBGene00077450	K06B4.15		15670472	15671784
WBGene00077451	Y69H2.16		18706031	18706254
WBGene00077452	Y62F5A.11		11532149	11532294
WBGene00077453	Y62F5A.12		11533925	11534479
WBGene00077454	Y17D7C.5		18709111	18709358
WBGene00077455	Y69H2.17		18685060	18686349
WBGene00077456	T23D5.14		15745404	15745652
WBGene00077457	Y39B6A.49		19094939	19096900
WBGene00077459	Y6G8.10		17603185	17603945
WBGene00077460	Y6G8.11		17607379	17607690
WBGene00077461	F12F6.11		11549793	11549864
WBGene00077462	JC8.15		13238932	13239077
WBGene00077463	T03E6.12		16582388	16582666
WBGene00077464	Y70C5B.2		16658230	16660916
WBGene00077465	ZK218.16	rrn-4.2	17115903	17116021
WBGene00077466	ZK218.17	rrn-4.3	17117863	17117981
WBGene00077467	ZK218.18	rrn-4.4	17118837	17118935
WBGene00077468	ZK218.19	rrn-4.5	17120013	17120111
WBGene00077469	ZK218.20	rrn-4.6	17121944	17122062
WBGene00077470	Y102A5D.5	rrn-4.7	17122920	17123038
WBGene00077471	Y102A5D.6	rrn-4.8	17123896	17124014
WBGene00077472	Y102A5D.7	rrn-4.9	17124872	17124990
WBGene00077473	Y102A5D.8	rrn-4.10	17125848	17125966
WBGene00077474	Y102A5D.9	rrn-4.11	17128404	17128522
WBGene00077475	Y102A5D.10	rrn-4.12	17129376	17129494
WBGene00077476	Y102A5D.11	rrn-4.13	17130362	17130480
WBGene00077477	Y102A5D.12	rrn-4.14	17131338	17131456
WBGene00077478	Y102A5D.13	sls-1.1	17132040	17132107
WBGene00077479	Y102A5D.14	sls-1.2	17131064	17131161
WBGene00077480	Y102A5D.15	sls-1.3	17130088	17130185
WBGene00077481	Y102A5D.16	sls-1.4	17129106	17129203
WBGene00077482	Y102A5D.17	sls-1.5	17126556	17126623
WBGene00077483	Y102A5D.18	sls-1.6	17125574	17125671
WBGene00077484	Y102A5D.19	sls-1.7	17124598	17124695
WBGene00077485	Y102A5D.20	sls-1.8	17123626	17123723
WBGene00077486	Y102A5D.21	sls-1.9	17122650	17122747
WBGene00077487	ZK218.21	sls-1.11	17121670	17121767
WBGene00077488	ZK218.22	sls-1.12	17118154	17118251
WBGene00077489	C04G6.13		5094245	5095370
WBGene00077490	M03A1.8		4560397	4562618
WBGene00077491	K08H10.10		10001118	10002766
WBGene00077492	F09C6.15		16893740	16894107
WBGene00077493	F09C6.16		16907969	16909971
WBGene00077494	F28B1.12		17051015	17051617
WBGene00077495	Y20C6A.4		17380232	17381119
WBGene00077496	F11A3.4		9510406	9510719
WBGene00077497	K06A4.10		9489524	9489800
WBGene00077498	R07B5.10		9854200	9854330
WBGene00077499	T11A5.8		9855353	9855507
WBGene00077500	C27H6.9		9982868	9983932
WBGene00077501	K08H10.11		9992912	9993051
WBGene00077502	AC3.11		10376985	10377317
WBGene00077503	AC3.12		10378982	10379364
WBGene00077504	AC3.13		10379917	10380245
WBGene00077506	F25D1.7		10538493	10538788
WBGene00077508	T27F6.10		12474620	12475934
WBGene00077510	Y42A5A.6		11109235	11109353
WBGene00077514	F07B10.7		11259312	11260722
WBGene00077515	E01A2.9		4138604	4138730
WBGene00077516	C50C3.13		8165540	8165672
WBGene00077517	C50C3.14		8168243	8168383
WBGene00077519	T27C10.8		10883557	10884193
WBGene00077520	C37A5.11		14171864	14172786
WBGene00077521	F45H11.6	maf-1	10382746	10384222
WBGene00077522	T10D4.15		3146142	3146992
WBGene00077523	C23H5.12		2133481	2134708
WBGene00077524	F36D1.11		11265523	11265714
WBGene00077525	C41G7.8		9530816	9532831
WBGene00077526	C25A1.16		10179004	10179744
WBGene00077527	C25A1.17		10175319	10175461
WBGene00077531	F40G9.15		181561	182981
WBGene00077534	F41D3.14		12258603	12258803
WBGene00077535	F15H9.7		12160100	12162091
WBGene00077536	F38B7.10		11545536	11546376
WBGene00077537	Y47H10A.6		12078050	12078748
WBGene00077538	T04F3.5		11760671	11761894
WBGene00077539	Y52B11A.12		11012959	11014739
WBGene00077543	F27D4.8		7729184	7729878
WBGene00077546	C01A2.9		13376876	13377347
WBGene00077548	F21C3.7		7278802	7279609
WBGene00077549	F11A6.3		11687811	11688522
WBGene00077551	H15N14.3		7777670	7778011
WBGene00077552	H15N14.4		7779419	7785798
WBGene00077553	C26C6.10		7512918	7513726
WBGene00077555	F28C12.8		12698904	12699200
WBGene00077556	Y18D10A.27		12908304	12909436
WBGene00077557	F15D3.9		11557986	11558671
WBGene00077558	T06D10.3		9085351	9085848
WBGene00077559	R05D7.7		12189521	12190218
WBGene00077561	W05H12.3		13414273	13414465
WBGene00077562	ZC443.7		12806490	12808277
WBGene00077563	Y39G10AR.25	peel-1	2352835	2356238
WBGene00077564	C44H9.9		12840387	12841674
WBGene00077565	W07G4.7		13034267	13034704
WBGene00077566	C34B4.6		13098199	13098631
WBGene00077567	Y2H9A.5		13429989	13430176
WBGene00077568	C56A3.10		13527601	13528864
WBGene00077569	F53F4.18		13590111	13590793
WBGene00077570	F55B12.11		13825613	13827051
WBGene00077571	T26F2.5		13970804	13972040
WBGene00077572	T08G5.14		14020628	14021737
WBGene00077573	T08G5.15		14022282	14023174
WBGene00077574	T08G5.16		14023821	14024535
WBGene00077575	F14D7.16		14309613	14309815
WBGene00077576	C15H11.13		14395070	14395749
WBGene00077577	R02D5.9		14509738	14511123
WBGene00077579	R11H6.7		14606777	14608175
WBGene00077580	R08A2.8		14709196	14709428
WBGene00077581	H12D21.16		14892495	14892799
WBGene00077582	F14H8.8		15029469	15030183
WBGene00077583	C01G10.18		15088427	15088699
WBGene00077584	C01G10.19		15104724	15105197
WBGene00077585	T01G5.8		15116268	15116595
WBGene00077586	T09F5.17		15172363	15173477
WBGene00077588	T26H8.5		15304607	15305602
WBGene00077589	R08H2.15		15363187	15363422
WBGene00077590	R08H2.16		15380544	15380849
WBGene00077592	T25B2.3		6176129	6177154
WBGene00077593	C49G7.12		4038821	4039934
WBGene00077594	C06B8.12	nhr-151	15482149	15483665
